game_name,meta_score,user_score,platform,description,url,developer,genre,type,rating
Soul Sacrifice Delta,82.0,85.0,['playstation-vita'],"The first obvious addition to Librom’s pages is the Bazaar Ledger; Carnatux’s bazaar, to be more precise.",https://www.metacritic.com/game/playstation-vita/soul-sacrifice-delta,SCE Japan Studio,"['Role-Playing', 'Action RPG']",multiplayer,M
King's Bounty: Armored Princess,82.0,85.0,['pc'],"King's Bounty: Armored Princess is a sequel to the critically acclaimed King's Bounty: The Legend. Players take on the role of Princess Amelie who travels around the world of Teana and searches for the renowned knight, and her mentor, Bill Gilbert. This new world of King's Bounty: Armored Princess is full of mysteries and dangers. The new character, the Princess, will encounter horrible creatures, huge monstrous bosses and a new race, the bloodthirsty Lizards. As in the multi-award winning game on which this sequel is based, the player has many options to resist these new enemies. Various new skills and characteristics of Amelie as well as her chance to fly will help her overcome the hordes attacking the kingdom. The Princess is also accompanied by a Domestic Dragon, at the very beginning small and amusing, but its abilities develop steadily until it becomes an incredible ally. He will do his best to protect the Princess during the battles, starting with easy blows and treasure hunting and finishing with battle rage and volcano summoning. [1C Company]",https://www.metacritic.com/game/pc/kings-bounty-armored-princess,Katauri Interactive,"['Role-Playing', 'Strategy', 'Turn-Based', 'General']",,T
Monster Hunter Stories 2: Wings of Ruin,82.0,77.0,['pc'],"Monster Hunter Stories 2: Wings of Ruin offers both RPG and Monster Hunter fans a unique new experience with a rich storyline featuring charming characters, challenging quests and friendly encounters with familiar monsters from the Monster Hunter series. Assuming the role of a young Monster Rider who can use a Kinship Stone to form strong bonds with monsters, players can gain experience and improve their skills to form deeper connections with these wonderful creatures. When ready, players can embark on memorable adventures filled with dramatic events and heartwarming friendships as the epic tale unfolds.",https://www.metacritic.com/game/pc/monster-hunter-stories-2-wings-of-ruin,Capcom,"['Role-Playing', 'Japanese-Style']",multiplayer,E10+
Rock Band Rivals,82.0,66.0,['xbox-one'],"The Rock Band Rivals expansion brings new features to Rock Band 4. Perform your way through an epic rock documentary about your band in a new campaign mode, join Crews to prove your skill and crush your opponents through weekly online challenges, and get a free backstage pass to months of additional game updates, including Synchronous Online Multiplayer with your friends this holiday. [Harmonix]",https://www.metacritic.com/game/xbox-one/rock-band-rivals,Harmonix Music Systems,"['Action', 'Rhythm', 'Music']",,T
Age of Wonders III - Golden Realms,82.0,85.0,['pc'],"Golden Realms greatly expands Age of Wonders III’s empire building mechanics and introduces new content. These new features are used in random maps, new scenarios and a new story campaign, where Halfling survivors settle in a distant land filled with danger and treasures never seen before.",https://www.metacritic.com/game/pc/age-of-wonders-iii---golden-realms,Triumph Studios,"['Fantasy', 'Strategy', 'Turn-Based', 'General']",,
Clubhouse Games: 51 Worldwide Classics,82.0,76.0,['switch'],"Play and discover 51 board games, tabletop games, and more all in one package -- Clubhouse Games: 51 Worldwide Classics. This diverse collection includes games from all over the world across multiple genres, from familiar favorites like Chess to international hits like Mancala that have been around for 100s of years!

Enjoy familiar favorites and learn hidden gems from around the world in this collection of 51 board games, tabletop games and more! Whether you like to sit and strategize or rely on reflexes, Clubhouse Games: 51 Worldwide Classics contains games from across an array of genres for you to play and discover. Each game is presented with stunning detail as dice clack and marbles glimmer.

Strategic players will feel right at home with games like Four-in-a-row and Renegade, while those who prefer to use their reflexes can enjoy games like Slot Cars and Toy Boxing!

With board games, card games, sports, solitaires and more, Clubhouse Games: 51 Worldwide Classics is an eclectic collection of games to play and discover on your Nintendo Switch.",https://www.metacritic.com/game/switch/clubhouse-games-51-worldwide-classics,Nintendo,"['Miscellaneous', 'Party / Minigame']",multiplayer,E
Halo Wars,82.0,75.0,['xbox-360'],"Halo Wars is the next big real-time strategy game from Ensemble Studios, creators of ""Age of Empires."" Designed exclusively for the Xbox 360, Halo Wars allows you to take charge of the human UNSC armies and see the Halo universe from a totally new perspective. Halo Wars takes place before Halo 1 during the UNSC’s first deadly encounters with the Covenant. Players lead the crew of the UNSC's ""Spirit of Fire"" from initial skirmishes to an all out war against the evil Covenant. [Ensemble Studios]",https://www.metacritic.com/game/xbox-360/halo-wars,Ensemble Studios,"['Strategy', 'Real-Time', 'Sci-Fi', 'General', 'Command']",multiplayer,T
PixelJunk Monsters Encore,82.0,83.0,['playstation-3'],"[Dowloadable Game]  PixelJunk Monsters Encore is an expansion pack to the tower defense game, PixelJunk Monsters. Encore includes 15 levels on a new map, ""Toki Island"", as well as the ability for players to track their score across both maps. Just as in the original game, Encore continues the simple real-time strategy concept of building, researching and base defending. [Sony]",https://www.metacritic.com/game/playstation-3/pixeljunk-monsters-encore,Q-Games,"['Strategy', 'Real-Time', 'Fantasy', 'Defense']",multiplayer,E
Joint Operations: Typhoon Rising,82.0,85.0,['pc'],"Set in Indonesia in the near future, Joint Operations takes the player to a country on the verge of disintegration. Regional independence movements have acquired advanced weaponry as the nation's military splits into competing factions. Escalating violence threatens innocent civilians and Western economic interests. [NovaLogic]",https://www.metacritic.com/game/pc/joint-operations-typhoon-rising,NovaLogic,"['Action', 'Shooter', 'First-Person', 'Tactical', 'Modern']",multiplayer,T
Astalon: Tears of the Earth,82.0,49.0,['switch'],"Uphold your pact with the Titan of Death, Epimetheus! Fight, climb and solve your way through a twisted tower as three unique adventurers, on a mission to save their village from impending doom!

Three heroic explorers wander the post-apocalyptic desert on a mission to save their village from despair. They soon find a dark, twisted tower that has risen from the depths of the planet and seemingly holds the key to their survival. In order to ensure their victory, one of them has made a secret pact with the Titan of Death, Epimetheus, allowing them to reincarnate until they have accomplished their mission. But what fate lies in store for the heroes and their village?

Astalon: Tears Of The Earth is an action-platformer set in a dying world where life is cruel, but death can be a stepping stone to victory! Use the unique skills and weapons of Arias the fighter, Kyuli the rogue, and Algus the wizard, to surmount the mysterious tower and find the answers to their survival. Slay terrible monsters, discover powerful artifacts, and solve fiendish puzzles, reaching new heights in the tower with the aid of a Titan. Follow a story about friendship and sacrifice, building up the courage to take down giants to protect the weak and powerless. Strengthen your party and change their fate by embracing death. Discover the countless secrets of the Tower of Serpents!",https://www.metacritic.com/game/switch/astalon-tears-of-the-earth,LABS Works,"['Action Adventure', 'Open-World']",singleplayer,T
MotorStorm: Pacific Rift,82.0,81.0,['playstation-3'],"The brutal offroad racing festival is back, with players this time attempting to tackle the diversity and unpredictability of a remote Pacific island environment. MotorStorm: Pacific Rift revisits the intense racing action introduced in last year's MotorStorm, this time allowing players to navigate a radically different tropical environment chock full of lush jungle, towering peaks, and crystal-clear water.  Players experience a greater selection of tracks and vehicles to choose, as well as extensive multiplayer options including four player split screen and races with up to 20 players online. Additionally players can utilize a new photo mode to save images within the game and for the first time be able to take music from their PS3's HDD to create a customized soundtrack. [Sony]",https://www.metacritic.com/game/playstation-3/motorstorm-pacific-rift,Evolution Studios,"['Driving', 'Racing', 'Simulation', 'Rally / Offroad', 'Automobile']",multiplayer,T
